Time,Position+AF8-x,Position+AF8-y,Metrics
3.6046321392,1,0,0
5.6321949959,2,0,0
7.6200499535,3,0,0
9.6385030746,4,0,0
11.6627929211,5,0,0
13.6488540173,6,0,0
14.6181440353,6,+AC0-1,0
15.647151947,7,+AC0-1,0
18.6911349297,8,+AC0-1,0
20.6976420879,9,+AC0-1,0
21.6912329197,9,+AC0-2,0
22.6705989838,10,+AC0-2,0
24.6786580086,11,+AC0-2,0
26.6893610954,12,+AC0-2,0
27.7224550247,12,+AC0-3,0
28.7297210693,13,+AC0-3,0
30.7197849751,14,+AC0-3,0
32.740170002,14,+AC0-4,0
33.7827320099,15,+AC0-4,0
58.9519360065,15,+AC0-3,0
60.9566371441,15,+AC0-2,0
62.979362011,15,+AC0-1,0
64.979195118,15,0,0
69.0058119297,15,1,0
71.0203020573,15,2,0
72.9578740597,15,3,0
75.0040290356,15,4,0
78.0030200481,15,5,0
80.9993419647,15,6,0
84.0177919865,15,7,0
87.0512170792,15,8,0
89.0228629112,15,9,0
92.0434091091,15,10,0
94.0671570301,15,11,0
96.0635809898,15,12,0
98.0516400337,14,12,0
99.0510311127,14,13,0
101.0619039536,14,14,0
103.0402760506,14,15,0
105.0626299381,14,16,0
108.0829250813,14,17,0
110.0565950871,14,18,0
113.0891969204,14,19,0
115.100880146,14,20,0
117.0824539661,14,21,0
119.1107361317,14,22,0
122.0974879265,14,23,0
125.1203770638,14,24,0.00078284
127.1209950447,14,25,0.0012447
129.1040711403,14,26,0.0019361
132.1322360039,14,27,0.0029460001
135.1384470463,13,28,0.0127609996
137.122592926,13,29,0.0183390006
139.1388881207,13,30,0.0257820003
141.1438801289,13,31,0.0354579985
143.1515641212,13,32,0.0477060005
145.1397719383,13,33,0.0627890006
147.1536030769,13,34,0.0808449984
151.1759269238,13,35,0.1018299982
154.1863319874,13,36,0.1254699975
156.1783659458,13,37,0.1512500048
158.1585049629,13,38,0.1783500016
161.1916811466,13,39,0.2057400048
163.1824231148,13,40,0.2321700007
164.2177970409,12,40,0.5281900167
166.1821141243,12,41,0.5754600167
168.2297339439,12,42,0.6133300066
187.2495689392,11,42,1.2446000576
191.2327690125,10,42,2.3131999969
194.318723917,9,42,3.9372999668
197.286618948,8,42,6.1377000809
200.2718799114,7,42,8.7625999451
203.2586359978,6,42,11.4569997787
205.2777559757,5,42,13.720000267
207.3049089909,4,42,15.0469999313
209.273266077,3,42,15.1129999161
212.3208360672,2,42,13.9020004272
215.3735420704,1,42,11.7119998932
218.3991501331,0,42,9.0363998413
223.4037139416,+AC0-1,42,6.3853998184
226.4021990299,+AC0-2,42,4.1322999001
229.389605999,+AC0-3,42,2.4491999149
232.4432759285,+AC0-4,42,1.3294999599
235.3939840794,+AC0-5,42,0.6609200239
237.4220120907,+AC0-6,42,0.300909996
240.4450080395,+AC0-7,42,0.1254699975
243.4345579147,+AC0-8,42,0.0479159988
246.423322916,+AC0-9,42,0.0167590007
248.4427120686,+AC0-10,42,0.0053678998
251.4513790607,+AC0-11,42,0.0015747
254.5038261414,+AC0-12,42,0.00042307
257.4631850719,+AC0-13,42,0
260.473484993,+AC0-14,42,0
263.4679310322,+AC0-15,42,0
281.5313429832,+AC0-15,41,0
284.5409519672,+AC0-15,40,0
287.5314221382,+AC0-15,39,0
289.5484099388,+AC0-15,38,0
292.5782830715,+AC0-15,37,0
294.5447700024,+AC0-15,36,0
297.5880429745,+AC0-15,35,0
299.5726850033,+AC0-15,34,0
301.5766029358,+AC0-15,33,0
303.5653419495,+AC0-15,32,0
306.5608699322,+AC0-15,31,0
307.6126260757,+AC0-14,31,0
308.5773179531,+AC0-14,30,0
310.5509970188,+AC0-14,29,0
312.5787620544,+AC0-14,28,0
315.5756731033,+AC0-14,27,0
318.5748300552,+AC0-14,26,0
320.6018950939,+AC0-14,25,0
322.6022789478,+AC0-14,24,0
325.5777039528,+AC0-14,23,0
327.5869829655,+AC0-14,22,0
330.6300089359,+AC0-14,21,0
332.6233530045,+AC0-14,20,0
335.6028299332,+AC0-14,19,0
337.6365001202,+AC0-14,18,0
339.6614339352,+AC0-14,17,0
341.7215299606,+AC0-14,16,0
344.7145941257,+AC0-14,15,0
346.6938319206,+AC0-14,14,0
348.7110641003,+AC0-14,13,0
351.7225790024,+AC0-13,12,0
353.736371994,+AC0-13,11,0
357.7725601196,+AC0-13,10,0
359.745028019,+AC0-13,9,0
361.7753391266,+AC0-13,8,0
363.7866480351,+AC0-13,7,0
365.7544181347,+AC0-13,6,0
366.7781400681,+AC0-12,6,0
367.787446022,+AC0-12,5,0
369.7728049755,+AC0-12,4,0
371.7718310356,+AC0-12,3,0
373.7927451134,+AC0-12,2,0
375.7938821316,+AC0-12,1,0
377.7977781296,+AC0-12,0,0
383.8187870979,+AC0-12,+AC0-1,0
385.8081541061,+AC0-12,+AC0-2,0
387.8897399902,+AC0-12,+AC0-3,0
390.8752989769,+AC0-12,+AC0-4,0
392.8808450699,+AC0-12,+AC0-5,0
396.038672924,+AC0-12,+AC0-6,0
398.0198400021,+AC0-12,+AC0-7,0
401.1047270298,+AC0-12,+AC0-8,0
403.1529090405,+AC0-12,+AC0-9,0
405.2089159489,+AC0-12,+AC0-10,0
408.2439880371,+AC0-12,+AC0-11,0
410.2145500183,+AC0-12,+AC0-12,0
412.3338971138,+AC0-12,+AC0-13,0
415.2838470936,+AC0-11,+AC0-14,0
417.2835409641,+AC0-11,+AC0-15,0
419.3055109978,+AC0-11,+AC0-16,0
422.3379459381,+AC0-11,+AC0-17,0
424.3234231472,+AC0-11,+AC0-18,0
441.3826470375,+AC0-10,+AC0-18,0
445.4370779991,+AC0-9,+AC0-18,0
447.4123461246,+AC0-8,+AC0-18,0
449.4204819202,+AC0-7,+AC0-18,0
452.4418151379,+AC0-6,+AC0-17,0
454.5238659382,+AC0-5,+AC0-17,0
457.5056231022,+AC0-4,+AC0-17,0
460.4773290157,+AC0-3,+AC0-17,0
463.4646840096,+AC0-2,+AC0-17,0
466.4924929142,+AC0-1,+AC0-17,0
468.4805109501,0,+AC0-17,0
472.4921839237,1,+AC0-17,0
474.5003039837,2,+AC0-17,0
476.5055699348,3,+AC0-17,0
477.5179729462,3,+AC0-16,0
478.5261869431,4,+AC0-16,0
480.5345959663,5,+AC0-16,0
482.5093729496,6,+AC0-16,0
484.5135121346,7,+AC0-16,0
486.5194759369,8,+AC0-17,0
489.5115110874,9,+AC0-17,0
493.5447080135,10,+AC0-17,0
496.5323109627,11,+AC0-17,0
498.5159609318,12,+AC0-17,0
499.5245399475,12,+AC0-16,0
501.5656559467,13,+AC0-16,0
503.5508289337,14,+AC0-16,0
506.5434470177,15,+AC0-16,0
509.5651829243,16,+AC0-16,0
511.5571870804,17,+AC0-16,0
513.5692031384,18,+AC0-16,0
530.6337349415,18,+AC0-15,0
532.6389000416,18,+AC0-14,0
536.6342129707,18,+AC0-13,0
538.6605050564,18,+AC0-12,0
541.6511731148,18,+AC0-11,0
543.6773269176,18,+AC0-10,0
546.6292550564,18,+AC0-9,0
548.6534249783,18,+AC0-8,0
551.6245629787,18,+AC0-7,0
618.7836499214,18,+AC0-6,0
622.7676551342,18,+AC0-5,0
625.7863669395,18,+AC0-4,0
644.8043100834,17,+AC0-4,0
648.8385081291,16,+AC0-4,0
651.8174829483,15,+AC0-4,0
655.8225960732,14,+AC0-4,0
658.8479030132,13,+AC0-4,0
662.8288149834,12,+AC0-4,0
666.8405981064,11,+AC0-4,0
669.8534021378,10,+AC0-4,0
674.8458890915,9,+AC0-4,0
678.8736341,8,+AC0-4,0
682.8798289299,7,+AC0-3,0
687.862251997,6,+AC0-3,0
691.8786079884,5,+AC0-3,0
696.9015460014,4,+AC0-3,0
700.9049789906,3,+AC0-3,0
705.9011819363,2,+AC0-3,0
710.9272720814,1,+AC0-3,0
715.9236199856,0,+AC0-3,0
723.9343090057,+AC0-1,+AC0-3,0
728.9508531094,+AC0-2,+AC0-2,0
732.9504539967,+AC0-3,+AC0-2,0
737.9749250412,+AC0-4,+AC0-2,0
741.9622130394,+AC0-5,+AC0-2,0
745.9836521149,+AC0-6,+AC0-2,0
750.9960079193,+AC0-7,+AC0-2,0
754.9817559719,+AC0-8,+AC0-2,0
759.9889819622,+AC0-9,+AC0-2,0
764.0003731251,+AC0-10,+AC0-2,0
786.067414999,+AC0-10,+AC0-1,0
789.0306761265,+AC0-10,0,0
815.1084139347,+AC0-9,0,0
818.1132330894,+AC0-8,0,0
821.1194729805,+AC0-7,0,0
826.1258471012,+AC0-6,0,0
831.1364121437,+AC0-5,0,0
835.153924942,+AC0-4,0,0
840.1464319229,+AC0-3,0,0
844.1556799412,+AC0-2,0,0
848.1698470116,+AC0-1,0,0
853.1690371037,0,0,0
861.2422001362,0,+AC0-1,0
862.1851170063,1,+AC0-1,0
865.207159996,2,+AC0-1,0
870.2171640396,3,+AC0-1,0
875.2037270069,4,+AC0-1,0
879.2171099186,5,+AC0-1,0
883.2039599419,6,+AC0-1,0
885.2262721062,6,+AC0-2,0
888.2151710987,7,+AC0-2,0
892.2380800247,8,+AC0-2,0
896.2510509491,9,+AC0-2,0
900.2369849682,10,+AC0-2,0
903.2586500645,11,+AC0-2,0
909.2641849518,12,+AC0-2,0
910.2742490768,12,+AC0-3,0
913.2799520493,13,+AC0-3,0
918.283205986,14,+AC0-3,0
923.3090419769,15,+AC0-3,0
927.2832269669,16,+AC0-3,0
953.3359251022,16,+AC0-2,0
956.3163750172,16,+AC0-1,0
960.3447089195,16,0,0
980.37165308,15,0,0
983.3678519726,14,0,0
987.379199028,13,0,0
990.3885250092,12,0,0
993.3785021305,11,0,0
997.3825161457,10,0,0
1001.4135611057,9,0,0
1005.4271891117,8,0,0
1010.4305899143,7,0,0
1015.4468951225,6,0,0
1019.4252569676,5,0,0
1024.445704937,4,0,0
1028.4571890831,3,0,0
1033.4711000919,2,0,0
1037.4893801212,1,0,0
1041.4554340839,0,0,0
1050.4898610115,+AC0-1,0,0
1053.4731509686,+AC0-2,0,0
1058.4744379521,+AC0-3,0,0
1063.5341179371,+AC0-4,0,0
1068.5011041164,+AC0-5,0,0
1072.5227470398,+AC0-6,0,0
1074.5186839104,+AC0-6,1,0
1076.5239710808,+AC0-7,1,0
1080.5347759724,+AC0-8,1,0
1085.5382769108,+AC0-9,1,0
1090.5554289818,+AC0-10,1,0
1115.5861060619,+AC0-10,2,0
1118.6065149307,+AC0-10,3,0
1121.601829052,+AC0-10,4,0
1144.6328959465,+AC0-9,4,0
1147.6379859448,+AC0-8,4,0
1151.643059969,+AC0-7,4,0
1155.6198990345,+AC0-7,3,0
1156.636038065,+AC0-6,3,0
1159.6334719658,+AC0-5,3,0
1164.6417751312,+AC0-4,3,0
1168.6582570076,+AC0-3,3,0
1172.6605679989,+AC0-2,3,0
1176.6711659432,+AC0-1,3,0
1181.6719760895,0,3,0
1184.6899719238,0,2,0
1190.6749999523,1,2,0
1194.6993401051,2,2,0
1198.6887640953,3,2,0
1204.7010281086,4,2,0
1208.7190089226,5,2,0
1212.7380599976,6,2,0
1214.7301931381,6,1,0
1217.7216479778,7,1,0
1221.7277441025,8,1,0
1226.7254679203,9,1,0
1230.7262051106,10,1,0
1235.7435500622,11,1,0
1239.7593350411,12,1,0
1243.7532060146,13,0,0
1247.7883780003,14,0,0
1251.7898609638,15,0,0
1256.833147049,16,0,0
1279.8433020115,16,1,0
1283.8364100456,16,2,0
1286.8498129845,16,3,0
1306.8684449196,15,3,0
1309.8790159226,14,3,0
1313.8933041096,13,3,0
1316.8862779141,12,3,0
1319.8798499107,11,3,0
1323.897356987,10,3,0
1326.9182610512,9,3,0
1330.9352440834,8,3,0
1335.9361641407,7,3,0
1339.9552600384,6,3,0
1343.960860014,5,3,0
1345.9605340958,5,4,0
1348.9767780304,4,4,0
1353.9701359272,3,4,0
1358.9910709858,2,4,0
1362.9944090843,1,4,0
1366.9965419769,0,4,0
1376.0244660378,+AC0-1,4,0
1380.0290930271,+AC0-2,4,0
1384.0408279896,+AC0-3,4,0
1389.0617899895,+AC0-4,4,0
1392.0785241127,+AC0-4,5,0
1394.0740931034,+AC0-5,5,0
1398.0530090332,+AC0-6,5,0
1402.0899429321,+AC0-7,5,0
1407.0873560906,+AC0-8,5,0
1411.0814380646,+AC0-9,5,0
1416.0826299191,+AC0-10,5,0
1420.0986049175,+AC0-11,5,0
1441.1362760067,+AC0-11,6,0
1444.1416881085,+AC0-11,7,0
1448.1649000645,+AC0-11,8,0
1468.2479550839,+AC0-10,8,0
1472.2771010399,+AC0-9,8,0
1475.2694809437,+AC0-8,8,0
1479.2695541382,+AC0-7,8,0
1483.3457210064,+AC0-6,8,0
1488.3027360439,+AC0-5,7,0
1492.2913579941,+AC0-4,7,0
1497.3152930737,+AC0-3,7,0
1502.3101019859,+AC0-2,7,0
1506.3281760216,+AC0-1,7,0
1510.3344049454,0,7,0
1518.3448300362,0,6,0
1519.3322889805,1,6,0
1524.34176898,2,6,0
1529.3574850559,3,6,0
1534.3416421414,4,6,0
1537.4199039936,5,6,0
1541.4088029862,6,6,0
1546.3926310539,7,6,0
1548.3887619972,7,5,0
1550.3903229237,8,5,0
1555.3981089592,9,5,0
1558.4343340397,10,5,0
1562.4064869881,11,5,0
1567.4294159412,12,5,0
1571.4199659824,13,5,0
1575.4489860535,14,5,0
1577.4427089691,14,4,0
1580.455753088,15,4,0
1585.4497220516,16,4,0
1607.483328104,16,5,0
1610.5019280911,16,6,0
1613.497615099,16,7,0
1634.5411520004,15,7,0
1638.5463240147,14,7,0
1641.5614290238,13,7,0
1645.5538799763,12,7,0
1648.5704131126,11,7,0
1651.5871899128,10,7,0
1656.6057479382,9,7,0
1657.581923008,9,8,0
1661.6145219803,8,8,0
1665.6117470265,7,8,0
1670.6182470322,6,8,0
1674.6252031326,5,8,0
1678.6301660538,4,8,0
1683.6324739456,3,8,0
1687.6397709847,2,8,0
1691.6496829987,1,8,0
1696.6610901356,0,8,0
1703.690844059,0,9,0
1704.6785020828,+AC0-1,9,0
1709.6675429344,+AC0-2,9,0
1713.6817009449,+AC0-3,9,0
1717.6954600811,+AC0-4,9,0
1721.6964039803,+AC0-5,9,0
1726.7040500641,+AC0-6,9,0
1731.6976730824,+AC0-7,9,0
1734.7088940144,+AC0-8,9,0
1738.7242901325,+AC0-9,9,0
1743.7268230915,+AC0-10,9,0
1747.7582609654,+AC0-11,9,0
1749.7736389637,+AC0-11,10,0
1773.7988750935,+AC0-11,11,0
1776.7873749733,+AC0-11,12,0
1780.7984471321,+AC0-11,13,0
1801.8295459747,+AC0-10,12,0
1804.8175230026,+AC0-9,12,0
1808.8282790184,+AC0-8,12,0
1812.8440470696,+AC0-7,12,0
1816.9262909889,+AC0-6,12,0
1820.9210789204,+AC0-5,12,0
1825.9286880493,+AC0-4,12,0
1830.9276559353,+AC0-3,12,0
1832.9285290241,+AC0-3,11,0
1834.9476690292,+AC0-2,11,0
1838.9444141388,+AC0-1,11,0
1842.9531140328,0,11,0
1852.9683151245,1,11,0
1855.9692289829,2,11,0
1860.991410017,3,11,0
1863.9843640328,4,10,0
1868.9779970646,5,10,0
1873.0002679825,6,10,0
1877.9876060486,7,10,0
1883.0163009167,8,10,0
1887.0108320713,9,10,0
1891.0187220574,10,10,0
1896.0473079681,11,9,0
1899.0599761009,12,9,0
1904.05052495,13,9,0
1908.0576140881,14,9,0
1913.053153038,15,9,0
1916.072245121,16,9,0
1942.1274359226,16,10,0
1945.0960299969,16,11,0
1948.1363360882,16,12,0
1967.1279489994,15,12,0
1970.1305141449,14,12,0
1974.1654419899,13,12,0
1977.1413719654,12,12,0
1980.1721141338,12,11,0
1981.1429889202,11,11,0
1985.1542739868,10,11,0
1988.1597750187,9,11,0
1993.1750640869,8,11,0
1997.1866140366,7,11,0
2001.213424921,6,11,0
2006.1906170845,5,11,0
2009.2050280571,4,11,0
2013.2096419335,3,11,0
2017.236823082,2,11,0
2021.2372920513,1,11,0
2025.2375810146,0,11,0
2034.2334389687,+AC0-1,11,0
2038.2460110188,+AC0-2,11,0
2043.2626481056,+AC0-3,11,0
2047.2925019264,+AC0-4,11,0
2051.2975389958,+AC0-5,11,0
2056.2682979107,+AC0-6,11,0
2060.2961249352,+AC0-7,11,0
2064.309992075,+AC0-8,11,0
2068.3149719238,+AC0-9,11,0
2069.3149130344,+AC0-9,10,0
2072.3312449455,+AC0-10,10,0
2077.3464679718,+AC0-11,10,0
2099.3801879883,+AC0-11,11,0
2102.3702471256,+AC0-11,12,0
2106.3975081444,+AC0-11,13,0
2129.4006640911,+AC0-10,13,0
2132.4113669396,+AC0-9,13,0
2135.4273149967,+AC0-8,13,0
2140.411509037,+AC0-7,13,0
2145.4283061028,+AC0-6,13,0
2149.4483771324,+AC0-5,13,0
2154.4513049126,+AC0-4,13,0
2158.4615850449,+AC0-3,13,0
2162.4464149475,+AC0-2,13,0
2167.4600679875,+AC0-1,13,0
2171.4646840096,0,13,0
2179.4882991314,1,13,0
2183.4873111248,2,13,0
2187.4982790947,3,13,0
2192.504034996,4,13,0
2197.5330131054,5,13,0
2201.5368220806,6,13,0
2205.5388219357,7,13,0
2209.5595390797,7,12,0
2210.5691139698,8,12,0
2214.577008009,9,12,0
2219.5820410252,10,12,0
2222.5785970688,11,12,0
2226.5758960247,12,12,0
2230.58613801,13,12,0
2235.6014211178,14,12,0
2239.5959970951,15,12,0
2263.6266651154,15,13,0
2266.6293139458,15,14,0
2270.6426069737,15,15,0
2291.6727640629,14,15,0
2294.7050180435,13,15,0
2298.7227261067,12,15,0
2301.6712441444,11,15,0
2305.6924130917,10,15,0
2309.7032251358,9,15,0
2314.7275149822,8,15,0
2318.7183220387,7,15,0
2323.7434790135,6,15,0
2327.7292039394,5,15,0
2332.7647519112,4,15,0
2336.7325971127,3,14,0
2340.7316920757,2,14,0
2344.7650301457,1,14,0
2349.780007124,0,14,0
2358.7751700878,+AC0-1,14,0
2362.7820060253,+AC0-2,14,0
2366.7862889767,+AC0-3,14,0
2371.8119180203,+AC0-4,14,0
2375.825109005,+AC0-5,14,0
2379.8212220669,+AC0-6,14,0
2383.8317949772,+AC0-7,14,0
2388.8236079216,+AC0-8,14,0
2392.83157897,+AC0-9,14,0
2396.8527879715,+AC0-10,14,0
2401.8466200829,+AC0-11,14,0
2425.8915979862,+AC0-11,15,0
2428.9031660557,+AC0-11,16,0
2431.890264988,+AC0-11,17,0
2452.9357550144,+AC0-10,17,0
2456.9348220825,+AC0-9,17,0
2459.9334390164,+AC0-8,17,0
2463.9553079605,+AC0-7,17,0
2468.9651429653,+AC0-6,17,0
2472.9584429264,+AC0-5,17,0
2476.965223074,+AC0-4,17,0
2481.9689369202,+AC0-3,17,0
2486.9884679318,+AC0-2,17,0
2491.9866080284,+AC0-1,17,0
2494.9766221047,0,16,0
2504.0256979466,1,16,0
2508.0198330879,2,16,0
2512.0137119293,3,16,0
2517.0349709988,4,16,0
2521.0238480568,5,16,0
2526.0152459145,6,16,0
2529.0656080246,7,16,0
2534.0885219574,8,16,0
2538.058273077,9,16,0
2543.0951049328,10,16,0
2547.0965549946,11,16,0
2552.0854370594,12,16,0
2556.0823819637,13,16,0
2560.0766401291,14,16,0
2564.0889401436,15,16,0
2590.1412761211,15,17,0
2593.1350691319,15,18,0
2596.1537029743,15,19,0
2616.1805639267,14,19,0
2619.1915709972,13,19,0
2623.1792750359,12,19,0
2626.1805889607,11,19,0
2631.193062067,10,19,0
2635.2067060471,9,19,0
2639.2142279148,8,19,0
2643.2128269672,7,18,0
2648.2446680069,6,18,0
2652.2432219982,5,18,0
2656.2575030327,4,18,0
2661.2634210587,3,18,0
2666.270029068,2,18,0
2670.2748770714,1,18,0
2674.268928051,0,18,0
2683.3046751022,+AC0-1,18,0
2687.2875230312,+AC0-2,18,0
2691.3082740307,+AC0-3,18,0
2695.3160259724,+AC0-4,18,0
2700.3211240769,+AC0-5,18,0
2703.32427001,+AC0-6,18,0
2708.3284831047,+AC0-7,18,0
2712.340775013,+AC0-8,18,0
2716.3488750458,+AC0-9,18,0
2722.374464035,+AC0-10,18,0
2725.3616800308,+AC0-11,18,0
2730.3885500431,+AC0-12,18,0
2750.4072909355,+AC0-12,19,0
2753.4111709595,+AC0-12,20,0
2757.4088950157,+AC0-12,21,0
2777.468307972,+AC0-11,21,0
2780.4866969586,+AC0-10,21,0
2783.4782149792,+AC0-9,21,0
2787.4762971401,+AC0-8,21,0
2792.4875919819,+AC0-7,21,0
2796.4947609902,+AC0-6,21,0
2800.5033960343,+AC0-5,21,0
2803.5148880482,+AC0-4,21,0
2808.5099899769,+AC0-3,21,0
2813.5258829594,+AC0-2,21,0
2816.5226960182,+AC0-1,21,0
2821.5333731175,0,21,0
2830.5651059151,1,21,0
2834.581651926,2,21,0
2838.5695121288,3,21,0
2842.6011331081,4,21,0
2846.5932090283,5,21,0
2850.6222419739,6,21,0
2855.6042010784,7,21,0
2858.6220829487,8,21,0
2862.6245610714,9,21,0
2866.6391549111,10,21,0
2871.6566340923,11,21,0
2874.6631569862,11,20,0
2875.6615350247,12,20,0
2879.6711339951,13,20,0
2883.6650021076,14,20,0
2888.6767580509,15,20,0
2909.6879861355,15,21,0
2913.7007479668,15,22,0
2916.7080979347,15,23,0
2937.7442610264,14,23,0
2940.7605130673,13,23,0
2943.7610740662,12,23,0
2947.7640249729,11,23,0
2951.7743320465,10,23,0
2955.7868521214,9,23,0
2960.7875599861,8,23,0
2965.8043870926,7,23,0
2969.8004460335,6,23,0
2974.8085830212,5,23,0
2977.8136310577,4,23,0
2982.8352940083,3,23,0
2985.8456890583,2,23,0
2990.8554420471,1,23,0
2994.864428997,0,23,0
3004.8472981453,+AC0-1,23,0
3008.8563249111,+AC0-2,23,0
3012.8642249107,+AC0-3,23,0
3017.8708951473,+AC0-4,23,0
3020.8820049763,+AC0-4,22,0
3021.89321208,+AC0-5,22,0
3026.8890030384,+AC0-6,22,0
3029.8811769486,+AC0-7,22,0
3033.9250221253,+AC0-8,22,0
3038.9244849682,+AC0-9,22,0
3042.9113030434,+AC0-10,22,0
3047.9212751389,+AC0-11,22,0
3070.9802129269,+AC0-11,23,0
3073.9632220268,+AC0-11,24,0.0040695001
3076.9707069397,+AC0-11,25,0.0046533998
3100.0345621109,+AC0-10,25,0.0126769999
3103.0330131054,+AC0-9,25,0.0316289999
3106.0360510349,+AC0-8,25,0.0722730011
3111.0370149613,+AC0-7,25,0.1512500048
3115.0395879746,+AC0-6,25,0.2898800075
3119.0393650532,+AC0-5,25,0.5088199973
3124.0560820103,+AC0-4,25,0.8179600239
3128.0671210289,+AC0-3,25,1.204300046
3133.0772719383,+AC0-2,25,1.6238000393
3137.077119112,+AC0-1,25,2.0051999092
3141.0973460674,0,25,2.2678999901
3150.1054270268,1,25,2.3489999771
3155.1252040863,2,25,2.228399992
3159.127671957,3,25,1.9359999895
3164.1418089867,4,25,1.5404000282
3169.15148592,5,25,1.1224999428
3173.1662509441,6,25,0.7491300106
3177.1619999409,7,25,0.4578799903
3181.1513729096,8,25,0.2563099861
3185.1642501354,9,25,0.131400004
3189.198387146,10,25,0.0616949983
3193.1930840016,11,25,0.0265289992
3196.1889710426,12,25,0.0104480004
3201.1855940819,13,25,0.0037682001
3205.2122309208,14,24,0.00078284
3209.2147059441,15,24,0.00023372
3232.2617580891,15,25,0.00037655
3236.2584841251,15,26,0.00059348
3239.2612259388,15,27,0.00091504
3260.3341119289,14,27,0.0029460001
3264.2981109619,13,27,0.0086864
3267.3013470173,12,27,0.023457
3270.3106780052,11,27,0.0580129996
3275.3120961189,10,27,0.131400004
3280.3221669197,9,27,0.2725799978
3283.3337500095,8,27,0.5178499818
3286.3592190743,7,27,0.9010199904
3291.38083601,6,27,1.4357999563
3295.3850340843,5,27,2.095400095
3299.4038350582,4,27,2.8006000519
3303.3992249966,3,27,3.4282000065
3308.4108860493,2,27,3.8431999683
3310.4100370407,2,26,2.9588000774
3312.4151201248,1,26,3.0782001019
3316.436300993,0,26,2.9328999519
3324.4340970516,+AC0-1,26,2.5592999458
3329.4442310333,+AC0-2,26,2.0453000069
3334.4696700573,+AC0-3,26,1.496999979
3338.4671080113,+AC0-4,26,1.0034999847
3342.4867069721,+AC0-5,26,0.6160299778
3346.4912669659,+AC0-6,26,0.346359998
3350.5309591293,+AC0-7,26,0.1783500016
3354.5047271252,+AC0-8,26,0.0841069967
3359.5438659191,+AC0-9,26,0.0363259986
3363.5546460152,+AC0-10,26,0.0143689997
3367.5635230541,+AC0-11,26,0.0052053002
3372.5587301254,+AC0-12,26,0.001727
3393.564647913,+AC0-12,27,0.0018651
3397.586575985,+AC0-12,28,0.0019704001
3400.5841591358,+AC0-12,29,0.0020365
3419.642414093,+AC0-11,29,0.0063858
3422.6208729744,+AC0-10,29,0.0183390006
3425.6493029595,+AC0-9,29,0.0482329987
3429.6587231159,+AC0-8,29,0.1161800027
3433.631262064,+AC0-7,29,0.2563099861
3438.673030138,+AC0-6,29,0.5178499818
3443.6711189747,+AC0-5,29,0.9581999779
3446.6604340077,+AC0-4,29,1.6238000393
3450.6842679978,+AC0-3,29,2.5202000141
3454.7044351101,+AC0-2,29,3.5822000504
3458.7030661106,+AC0-1,29,4.6633000374
3460.6975669861,+AC0-1,28,3.9028000832
3463.7027380467,0,28,4.5921001434
3472.7272119522,1,28,4.9484000206
3476.7342309952,2,28,4.883600235
3480.7439110279,3,28,4.4140000343
3484.7411839962,4,28,3.6538000107
3489.7451610565,5,28,2.7699999809
3493.7815771103,6,28,1.9232000113
3497.788506031,7,28,1.222900033
3502.777531147,8,28,0.712199986
3505.7766740322,9,28,0.3798500001
3510.7681670189,10,28,0.1855500042
3514.7816231251,11,28,0.083006002
3518.8118550778,12,28,0.034008
3523.8064770699,13,28,0.0127609996
3526.8041989803,14,28,0.0043853
3531.8134529591,15,28,0.0013802
